Source,Target,Source_repo,Target_repo
903324,903460,nova,ironic
903488,903463,openstack-ansible,openstack-ansible-haproxy_server
903364,903363,kolla-ansible,kolla
903324,903325,nova,ironic
903424,903269,barbican-tempest-plugin,barbican
902874,903165,kolla,kolla-ansible
903175,903162,ironic-python-agent-builder,bifrost
902758,902865,devstack,heat
902758,902846,devstack,designate
902758,902812,devstack,octavia
901699,902774,devstack,neutron-tempest-plugin
902753,902755,neutron-tempest-plugin,neutron
902662,902723,charm-swift-storage,charm-swift-storage
902652,902653,python-cinderclient,python-openstackclient
902651,902653,os-brick,python-openstackclient
902650,902652,cinder,python-cinderclient
902651,902650,os-brick,cinder
902648,902650,glance,cinder
902638,902639,neutron-tempest-plugin,neutron
867799,902604,nova,ironic
901508,902240,kolla,kolla-ansible
902609,902217,tempest,nova
902186,902201,openstack-helm-infra,openstack-helm
902163,902164,tripleo-ansible,tripleo-heat-templates
902058,902059,openstack-ansible-ops,openstack-ansible
901471,902059,openstack-ansible,openstack-ansible
905012,902009,metalsmith,ironic
880615,901895,neutron-lib,neutron
901838,901839,telemetry-tempest-plugin,aodh
901666,901796,telemetry-tempest-plugin,ceilometer
901666,901795,telemetry-tempest-plugin,aodh
901666,901794,telemetry-tempest-plugin,aodh
901666,901793,telemetry-tempest-plugin,aodh
905071,901793,aodh,aodh
901666,901821,telemetry-tempest-plugin,aodh
905066,901821,aodh,aodh
901666,901758,telemetry-tempest-plugin,ceilometer
901666,901713,telemetry-tempest-plugin,ceilometer
901666,901749,telemetry-tempest-plugin,ceilometer
901647,901678,devstack,grenade
900419,901678,glance,grenade
901674,901677,neutron,python-novaclient
901634,901635,kolla,kayobe
892104,901541,rally-openstack,rally
900419,901525,glance,tempest
901699,901521,devstack,ceilometer
901508,901509,kolla,kolla-ansible
905598,901480,vitrage,vitrage-tempest-plugin
908179,901450,openstack-ansible-plugins,openstack-ansible-ops
901525,901429,tempest,glance
901187,901189,openstack-ansible,openstack-ansible-os_glance
911377,901185,openstack-ansible,openstack-ansible-os_magnum
901165,901180,neutron,ovn-octavia-provider
901164,901178,neutron,ovn-octavia-provider
901124,901125,devstack,neutron
901041,901034,openstack-ansible,openstack-ansible-os_glance
901027,901029,openstack-zuul-jobs,horizon
901009,901014,neutron-lib,neutron
899746,901010,neutron,project-config
899746,901009,neutron,neutron-lib
900968,900969,neutron,neutron-tempest-plugin
900649,900650,kolla,kolla-ansible
892815,900826,neutron,neutron-lib
900671,900819,cinder,cinder
895662,900785,kuryr-libnetwork,zun
918383,900783,tempest,nova
900395,900574,devstack,neutron
823164,900569,trove,trove
900028,900545,keystone,keystone-tempest-plugin
896017,900469,openstack-ansible-plugins,openstack-ansible-os_magnum
896017,900468,openstack-ansible-plugins,openstack-ansible-os_magnum
896017,900467,openstack-ansible-plugins,openstack-ansible-os_magnum
900517,900466,requirements,neutron
900431,900433,openstack-ansible-plugins,openstack-ansible
900498,900403,trove-tempest-plugin,trove
900453,900348,manila-tempest-plugin,devstack-plugin-ceph
915146,900348,devstack-plugin-ceph,devstack-plugin-ceph
909255,900348,devstack-plugin-ceph,devstack-plugin-ceph
907614,900348,devstack-plugin-ceph,devstack-plugin-ceph
900217,900218,openstack-ansible-plugins,openstack-ansible-os_keystone
900167,900168,project-config,governance
900207,900164,requirements,openstacksdk
900315,900071,openstack-ansible-tests,openstack-ansible-plugins
895519,900083,ironic-python-agent,diskimage-builder
877086,899836,magnum-tempest-plugin,magnum
845690,899970,openstack-ansible-plugins,openstack-ansible-os_ceilometer
900971,899911,tacker,keystonemiddleware
903269,899911,barbican,keystonemiddleware
899773,899895,kolla,kolla-ansible
902758,899753,devstack,nova
899668,899669,ansible-collection-kolla,kolla-ansible
898849,899525,project-config,openstack-zuul-jobs
899493,899508,manila,manila
899465,899466,kolla,kolla-ansible
890509,899453,glance,python-glanceclient
911399,899402,neutron-specs,neutron
899366,899368,project-config,governance
899777,899350,trove-tempest-plugin,trove
899306,899310,devstack,tempest
899306,899321,devstack,neutron-tempest-plugin
899286,899288,ansible-hardening,openstack-ansible
899286,899287,ansible-hardening,openstack-ansible
878794,899284,openstack-ansible-plugins,openstack-ansible-os_trove
896017,899249,openstack-ansible-plugins,openstack-ansible-os_heat
900536,899231,kolla-ansible,kolla
899012,899224,charm-ops-sunbeam,charm-openstack-hypervisor
914043,899210,neutron-specs,neutron-specs
914043,899209,neutron-specs,neutron-specs
870227,899054,charm-ceilometer-agent,charm-ceilometer-agent
900581,899080,devstack-plugin-ceph,manila-tempest-plugin
900480,899080,devstack-plugin-ceph,manila-tempest-plugin
899091,899080,devstack-plugin-ceph,manila-tempest-plugin
896017,899045,openstack-ansible-plugins,openstack-ansible-os_octavia
899046,899041,openstack-ansible-os_keystone,openstack-ansible-os_keystone
897807,899041,openstack-ansible-os_keystone,openstack-ansible-os_keystone
897806,899041,openstack-ansible-os_keystone,openstack-ansible-os_keystone
894616,899041,openstack-ansible-os_keystone,openstack-ansible-os_keystone
896017,898929,openstack-ansible-plugins,openstack-ansible-os_sahara
896017,898922,openstack-ansible-plugins,openstack-ansible-os_murano
919714,898914,openstack-ansible,openstack-ansible-os_manila
919702,898914,openstack-ansible,openstack-ansible-os_manila
896017,898911,openstack-ansible-plugins,openstack-ansible-os_magnum
896017,898909,openstack-ansible-plugins,openstack-ansible-os_ironic
896017,898908,openstack-ansible-plugins,openstack-ansible-os_heat
798503,898858,js-openstack-lib,governance
899519,898845,keystone,devstack
899753,898845,nova,devstack
899947,898845,placement,devstack
899952,898845,cinder,devstack
899951,898845,glance,devstack
899956,898845,neutron,devstack
899953,898845,horizon,devstack
899765,898845,ironic,devstack
899958,898845,swift,devstack
899450,898836,neutron,project-config
903971,898830,neutron-lib,neutron-vpnaas
899386,898818,ansible-role-zookeeper,openstack-ansible-os_designate
896017,898814,openstack-ansible-plugins,openstack-ansible-os_ceilometer
878543,898810,neutron,neutron-tempest-plugin
894561,898724,openstack-ansible,openstack-ansible-openstack_hosts
880739,898555,cloudkitty,kolla-ansible
894847,898499,ceilometer,ceilometer
898494,898495,openstack-ansible,openstack-ansible-os_nova
898090,898297,tempest,neutron
898090,898296,tempest,neutron
898090,898295,tempest,neutron
898090,898294,tempest,neutron
898090,898293,tempest,neutron
898090,898292,tempest,neutron
892288,898317,tripleo-quickstart,tripleo-upgrade
888933,898317,tripleo-ci,tripleo-upgrade
896508,898317,tripleo-quickstart-extras,tripleo-upgrade
898184,898190,manila,python-manilaclient
898781,898257,manila,manila-tempest-plugin
898687,898257,manila-tempest-plugin,manila-tempest-plugin
896017,898253,openstack-ansible-plugins,openstack-ansible-os_ironic
892768,898201,telemetry-tempest-plugin,telemetry-tempest-plugin
898053,898054,charm-guide,charm-guide
898153,897995,neutron-vpnaas,openstacksdk
897995,897960,openstacksdk,neutron
897923,897951,tripleo-ansible,tripleo-docs
899565,897940,devstack-plugin-container,tacker
899818,897940,kuryr-kubernetes,tacker
897505,897848,project-team-guide,releases
878543,897823,neutron,neutron-tempest-plugin
896008,897797,kuryr-kubernetes,kuryr-kubernetes
897724,897725,charm-ceph-mon,charm-ceph-osd
857727,897748,openstacksdk,python-openstackclient
897638,897639,mistral-lib,mistral
882072,897588,oslo.limit,oslo.limit
897574,897575,manila-tempest-plugin,manila
897570,897571,openstack-ansible,openstack-ansible-os_nova
898090,897528,tempest,neutron
896017,897526,openstack-ansible-plugins,openstack-ansible-os_magnum
897356,897521,openstack-ansible,openstack-ansible-os_rally
897421,897437,openstack-ansible,openstack-ansible
896017,897350,openstack-ansible-plugins,openstack-ansible-os_octavia
897345,897348,neutron,ovn-octavia-provider
896017,897316,openstack-ansible-plugins,openstack-ansible-os_octavia
896943,896944,releases,project-config
896831,896833,grenade,tempest
897381,896831,grenade,grenade
897077,896819,manila,openstack-helm
896017,896788,openstack-ansible-plugins,openstack-ansible-os_magnum
897301,896504,requirements,neutron
896486,896487,project-config,governance
896272,896378,project-config,governance
902101,896292,kolla,kolla-ansible
893131,896244,magnum-tempest-plugin,magnum
896207,896206,ironic-python-agent-builder,ironic-python-agent
873686,896196,cinder,devstack-plugin-nfs
895533,896172,devstack-plugin-ceph,cinder
890360,896172,tempest,cinder
894464,896160,tripleo-ci,tripleo-heat-templates
896123,896124,devstack,glance
718085,896016,ceilometermiddleware,ceilometermiddleware
718086,896016,swift,ceilometermiddleware
896012,896015,tripleo-ansible,tripleo-heat-templates
895816,896015,tripleo-ansible,tripleo-heat-templates
896011,896013,tempest,cinder
857727,895950,openstacksdk,python-openstackclient
908923,895910,os-brick,cinder
905127,895910,os-brick,cinder
874689,895910,os-brick,cinder
895164,895855,ironic-inspector,ironic-inspector
835384,895851,cinder,cinder
871372,895819,charm-pacemaker-remote,charm-pacemaker-remote
896017,895696,openstack-ansible-plugins,openstack-ansible-os_ceilometer
879743,895692,requirements,cloudkitty
896017,895690,openstack-ansible-plugins,openstack-ansible-os_aodh
895246,895247,project-config,governance
895211,895212,manila-tempest-plugin,manila
895629,895204,requirements,cloudkitty
894464,895201,tripleo-ci,tripleo-quickstart-extras
894464,895200,tripleo-ci,tripleo-heat-templates
893031,895199,kolla-ansible,kayobe
895691,895199,bifrost,kayobe
894006,895012,magnum,magnum
901480,894997,vitrage-tempest-plugin,vitrage
901509,894948,kolla-ansible,kolla
894541,894915,project-config,governance
894508,894913,openstack-virtual-baremetal,tripleo-heat-templates
896762,894847,devstack,ceilometer
897039,894847,heat,ceilometer
896215,894845,devstack,ceilometer
894411,894448,os-win,rpm-packaging
894414,894448,oswin-tempest-plugin,rpm-packaging
894411,894447,os-win,openstack-manuals
894412,894447,compute-hyperv,openstack-manuals
894413,894447,networking-hyperv,openstack-manuals
894414,894447,oswin-tempest-plugin,openstack-manuals
894414,894446,oswin-tempest-plugin,requirements
894413,894445,networking-hyperv,requirements
894412,894444,compute-hyperv,requirements
894411,894443,os-win,requirements
894414,894442,oswin-tempest-plugin,project-config
894413,894441,networking-hyperv,project-config
894412,894420,compute-hyperv,project-config
894411,894419,os-win,project-config
895034,894280,manila,manila-tempest-plugin
879013,894280,manila,manila-tempest-plugin
894289,894291,project-config,governance
893612,894255,octavia,octavia-tempest-plugin
894829,894227,requirements,barbican
824170,894218,charm-magnum,charm-guide
893831,894211,governance,election
894195,894198,requirements,ironic
802863,894173,kolla-ansible,kayobe
802863,894172,kolla-ansible,kayobe
894026,894027,neutron,neutron-tempest-plugin
895840,894013,charm-nova-cloud-controller,charm-neutron-dynamic-routing
893910,893911,project-config,governance
893831,893833,governance,releases
893007,893826,charm-openstack-hypervisor,charm-openstack-hypervisor
893651,893804,manila-tempest-plugin,manila
893651,893732,manila-tempest-plugin,manila
892769,893697,aodh,ceilometer
802863,893688,kolla-ansible,kayobe
890529,893673,aodh,heat
893652,893633,heat,telemetry-tempest-plugin
893502,893538,nova,neutron
869021,893459,glance,glance_store
869051,893459,cinder,glance_store
890328,893509,ovsdbapp,tap-as-a-service
893443,893490,tripleo-quickstart,tripleo-heat-templates
893296,893299,releases,election
893286,893287,ironic,ironic
893191,893240,openstack-ansible,openstack-ansible
893315,893240,openstack-ansible,openstack-ansible
889127,893218,charm-pacemaker-remote,charm-pacemaker-remote
893159,893161,charm-ceilometer-k8s,charm-ops-sunbeam
893117,893118,project-config,governance
892974,892975,openstacksdk,python-openstackclient
892848,892755,devstack,neutron-tempest-plugin
892771,892792,openstacksdk,python-openstackclient
892323,892744,ansible-collection-kolla,kolla-ansible
890509,892734,glance,python-glanceclient
892658,892681,metalsmith,ironic-python-agent
892650,892652,project-config,governance
892633,892642,nova,tempest
892635,892639,nova,tempest
892638,892635,tempest,nova
892640,892633,tempest,nova
892571,892485,devstack,glance
888517,892356,openstack-ansible,openstack-ansible-os_gnocchi
888517,892355,openstack-ansible,openstack-ansible-os_aodh
892450,892452,neutron-dynamic-routing,os-ken
892323,892322,ansible-collection-kolla,kolla-ansible
891576,892248,aodh,tacker
892146,892147,metalsmith,ironic-python-agent
890198,892093,kolla-ansible,kayobe
890198,892092,kolla-ansible,kayobe
890198,892091,kolla-ansible,kayobe
880615,892116,neutron-lib,neutron
892056,892055,openstack-zuul-jobs,project-config
890291,892010,manila,manila-tempest-plugin
891777,891779,kolla,kolla-ansible
891651,891654,charm-keystone-k8s,charm-ops-sunbeam
883060,891622,networking-bgpvpn,kolla-ansible
891617,891622,kolla,kolla-ansible
873560,891602,nova,cinder
891353,891355,devstack,tooz
891280,891347,devstack,nova
891225,891238,governance,openstack-zuul-jobs
891231,891114,openstack-zuul-jobs,nova
891231,891235,openstack-zuul-jobs,nova
890509,891207,glance,nova
890784,891199,barbican-tempest-plugin,barbican
890784,891198,barbican-tempest-plugin,barbican
890784,891197,barbican-tempest-plugin,barbican
890939,891086,neutron,neutron
890634,891036,python-glanceclient,nova
890509,891026,glance,tempest
890921,890922,project-config,governance
890893,890894,python-magnumclient,magnum-ui
890464,890822,kolla,kolla-ansible
891658,890806,os-ken,neutron-dynamic-routing
893298,890656,tacker,tacker
890644,890645,devstack,neutron
890509,890634,glance,python-glanceclient
890598,890602,barbican-tempest-plugin,tempest
